"","con","ext_all","ext_big","ext_small","ext_BAS","shan_all","shan_big","shan_small","shan_BAS","maxTL","minTL","varTL","maxTL_B","minTL_B","varTL_B","maxTL_s","minTL_s","varTL_s"
"919",0.275,55,26,8,0,0.333781015384844,1.5612481363142,0.886127009662398,0.301553075017937,8.23299574422064,1,2.90175085235585,8.21611118332531,4.86874633573558,0.400507303385201,5.91815026961355,2.66666666666667,0.97465766339313
"920",0.275,92,32,6,0,1.84667903235558,0,1.99427023581555,1.06450000103219,7.71796143942955,1,2.38039106625313,7.71796143942955,5.7001166498899,0.488586162302295,5.5997476829787,2,0.834625717103056
"921",0.275,51,25,15,0,0.369095211221373,1.20278133237876,1.68698104806007,0.226115924881496,9.46660629609657,1,3.15571684022442,9.46660629609657,7.20489663629675,0.468544498452741,7.75,2.5,2.38522052206235
"922",0.275,51,32,3,0,1.79967908457618,0,2.37600440624667,1.59409420764713,8.60891680888033,1,3.60806776733934,8.60891680888033,5.01429961194745,0.526329119988876,6.10486769536701,3,0.834079807881237
"923",0.275,43,10,14,0,0.749345565411059,1.44418895895985,1.66594653779935,0.735774215165002,9.24085876497965,1,3.27227919417456,9.24085876497965,5.38610782241015,0.659936903538961,7.44414071545674,2,2.37027226258401
"924",0.275,34,18,9,0,0.909646278769307,1.64099940115074,2.3651195082838,0.85844762564324,8.07409366170317,1,2.92438264616132,8.07409366170317,3.4,0.878306740739032,6.22799015518358,2,1.38220101658504
"925",0.275,114,32,27,0,0.0616850586044821,0,0.934911711993178,0.0331700591477287,14.3382740447958,1,6.3515935339155,12.9152081473372,9.61147610513971,0.411585027351394,14.3382740447958,2,9.19177215686598
"926",0.275,82,32,3,0,1.6350636699515,0,1.90190220400514,1.19388159223266,10.4559325232503,1,4.15820084084745,10.0982837325561,6.80473306125961,0.418487149079224,8.47898440971777,4.25378787878788,1.17267509926515
"927",0.275,39,20,11,0,1.37316278378488,0.857790034619595,2.0299624965905,1.35595246106943,7.82212627394526,1,2.34154931171363,7.82212627394526,5.38993105966313,0.37576056207694,6.24457011053664,2,1.26522779871207
"928",0.275,108,28,19,0,0.0804763073743606,1.25736100214153,1.80726623477536,0.0504129635627898,11.2704135663613,1,4.48251369812382,11.2704135663613,8.55118244688243,0.345336651728223,8.82728855334538,2,4.17710561013133
"929",0.275,102,29,21,0,0.276355921741826,0.855861856328951,1.28736880069342,0.239873519222221,11.7619838361345,1,3.92322908726463,11.7619838361345,9.02930716445093,0.385099578696796,9.33655095705305,3,2.52952468490489
"930",0.275,78,31,16,0,0.422073807367493,0,1.82310188180416,0.390649240529063,9.27918001486201,1,2.8209599690798,9.27918001486201,6.09934317333679,0.465375169431212,7.89042492991606,2,2.24916642490283
"931",0.275,70,29,8,0,0.228891039166134,0.925832744028995,2.29823387180505,0.188070546739268,9.15020210346643,1,3.53503577875606,8.66043330615267,4.55801876623373,0.669963198478668,7.4777618914025,2,2.12601501463358
"932",0.275,73,30,6,0,0.972359828747289,0.678508664871498,2.17294747719066,0.939142014256189,8.03959586387715,1,3.09385644856513,7.93955286660922,5.88732666057833,0.311640913185823,5.70466220092655,2,0.952558431993623
"933",0.275,58,28,4,0,0.573543864159987,1.18268496056178,2.04572971069772,0.514831114167044,8.72436455455611,1,2.86751255937443,8.72436455455611,6.60366588616294,0.226319670281271,7.29498996090724,2,1.58145501867812
"934",0.275,25,11,9,0,0.828625591764744,2.02735709917827,1.70976903664176,0.792586858888668,10.5324508726582,1,4.44309048406835,10.5324508726582,6.66978349488519,0.678894196050453,8.10334093653931,3,1.83569004952013
"935",0.275,88,30,16,0,0.642168842232474,0.683843740940332,1.39863768300889,0.367210474254291,8.29750046108533,1,2.7049761070448,8.29750046108533,5.86621127563881,0.496067571239333,6.69100867653465,2,1.64860172885182
"936",0.275,115,30,22,0,0.965599227954713,0.673094091573652,1.45274186025606,0,9.15636619645859,1,2.99816266086897,9.15636619645859,6.50423826606886,0.399176769011556,7.11932653301483,2,1.84573695373935
"937",0.275,87,30,5,0,1.81424717429267,0.665002875882617,2.16652231853749,1.27994743143939,8.77036994904273,1,3.11821380884079,8.77036994904273,5.4041467883723,0.542272376321138,7.1423031069014,3,1.3198864896343
"938",0.275,115,28,25,0,0.0675467266210617,1.2272669198607,1.38413376774846,0.0394668315357074,12.0062985887801,1,5.2586536703028,12.0062985887801,3.33333333333333,2.59038531685855,10.6332694582473,2,5.00483853611145
"939",0.275,90,30,9,0,1.86675883890012,0.66142081026188,2.22507841066347,1.31425998911147,8.53171866374233,1,2.95447508243145,8.53171866374233,6.63492649545899,0.290951608977065,6.65266586505232,2,1.97369729608211
"940",0.275,81,30,3,0,1.31153447953435,0.645808475441194,1.57480305267194,0.89302024000636,9.04053821779565,1,3.18054532068942,9.04053821779565,4.66077372315695,0.714846604982282,6.8368550474853,2,1.81455656596205
"941",0.275,81,30,23,0,0.343879714572454,0.692686033066238,1.20808621732623,0.173232798740054,15.2898789282259,1,5.21187185033356,15.2898789282259,10.6,0.751823037039977,14.6188688705236,5.99999999999999,4.29627785385668
"942",0.275,37,17,7,0,0.855069626094269,0.842054696809942,2.03862209370157,0.810553241098509,6.52694664451524,1,1.92487749818035,6.52694664451524,3.02666666666667,0.756777335684333,4.9564681479492,2,0.526825616718644
"943",0.275,101,31,8,0,1.59294551002106,0,2.20064980091469,0.688322166002227,8.98152101946846,1,3.08519568897983,8.90383567358155,3.34523809523809,1.01018814508078,6.78581479394832,2,1.93376822022357
"944",0.275,110,30,20,0,0.116092260606089,0.692383781422721,1.3807946699017,0.084456874820198,9.48887779672232,1,3.02501426637469,9.48887779672232,6.19427958458488,0.429346015207757,7.68908013515734,2,1.39005494098632
"945",0.275,45,24,4,0,1.19411091734658,0.153050239918591,2.07659831809281,1.17502301304005,7.38706752112526,1,2.68194610269895,7.38706752112526,4.86986298323749,0.397184535373127,5.59877041912831,2,0.711301623381564
"946",0.275,79,28,4,0,1.82293867244733,1.2143949953773,2.30546520736277,1.36085457779471,7.85519375873342,1,2.88831899201271,7.85519375873342,2.9,0.801712386121911,5.67744742768619,2.94285714285714,0.638304144952484
"947",0.275,92,31,3,0,1.81844372344487,0,2.07022281732336,1.09622431942891,7.84932951210037,1,2.46230069842239,7.57231968755022,3.65201465201465,0.582441483491913,5.88270291880069,2,1.16001737136133
"948",0.275,113,30,21,0,1.22592927045097,0.490447999999509,1.19234752052159,0.441804176130064,9.89811476945823,1,3.44145842025683,9.89811476945823,6.06336886714957,0.807186507910233,7.49800666659505,2,2.25443711721175
"949",0.275,90,30,8,0,1.81577043155818,0.603767934759395,1.91870845256193,1.28548160037614,7.21872445611198,1,2.22214477954646,7.21872445611198,4.83071321610169,0.382832574837223,5.8791145362394,2,1.13821557270319
"950",0.275,34,19,7,0,1.34587772606614,0.915021872799814,2.02730519169589,1.32864934629552,7.96176162734173,1,3.20549611502144,7.96176162734173,5.53264134703161,0.465616205931793,5.85129518818113,2,1.13436475095395
"951",0.275,109,29,18,0,1.31821648058826,0.850415201603775,1.61447048369248,0.623471702632913,8.24753752275691,1,1.89330059773492,8.24753752275691,6.84743357373465,0.145502469400673,6.04615291669126,3,0.699027515152211
"952",0.275,80,28,4,0,2.02329224250177,1.30660973377503,2.02379818632548,1.62053225750169,6.61963251151343,1,2.20007996343356,6.53094255497589,4.02737944623788,0.381073530323004,5.42319528564594,2,1.00374353809354
"953",0.275,32,18,6,0,0.703958653783137,0.745712236852101,1.80388582719374,0.670946960173878,9.08530853232481,1,3.46365096864987,9.08530853232481,6.63906185788439,0.387904829381569,7.41498890512537,3,1.96540281485033
"954",0.275,67,29,16,0,1.38728484704938,0.932707994033281,2.11049154934698,1.37841570021955,10.1157461973124,1,4.32566705528844,10.1157461973124,8.17970746866465,0.254256849391075,8.48291900030641,3,3.14967691995685
"955",0.275,51,29,6,0,0.176725295672983,0.0680755264940291,2.42108704342678,0.148006857686741,8.83189435206133,1,2.45090059584591,8.83189435206133,6.47441993007651,0.212476609157484,6.72795681690631,2,1.00377165319433
"956",0.275,45,30,7,0,0.840844786575697,0.0994843910065415,2.28653285072768,0.786310144139542,7.95494131485873,1,3.52817312427961,7.95494131485873,5.46415942798694,0.439961627886806,6.4244754270613,2,1.31105551801374
"957",0.275,60,29,7,0,1.19351730151854,6.97579899219481e-05,2.16552750029814,1.17675795073607,7.39938776497335,1,2.48798723693842,7.35474612043884,6.26847805731173,0.114050585016065,5.84006565706906,2,1.0735631969344
"958",0.275,37,24,7,0,0.309744083790281,0.76910991961077,2.10452696829335,0.252136265351632,8.5119963235315,1,2.4292151454473,8.5119963235315,5.8260011682626,0.391144724508717,6.77682045214015,3,0.889582737415996
"959",0.275,56,30,6,0,0.742976849453176,0.504057000376729,2.37101999609467,0.728618092242406,7.22419490865677,1,2.68792584454492,7.22419490865677,5.03627880553436,0.330954393179131,5.84261414580293,2,1.04211606888263
"960",0.275,29,16,6,0,1.03689328589228,1.66946685439401,2.00914314597654,1.00036970185835,8.39282233011229,1,3.06898834381251,8.39282233011229,4.58333333333333,0.657678445838185,7.1075796726779,3,0.953778302139891
"961",0.275,55,28,7,0,0.602237976844847,1.1711580554679,2.0275469732876,0.482182573762695,8.41601921084129,1,2.7589741436063,8.41601921084129,5.88104213368038,0.364331494075434,6.46777515317368,2,1.31666864334161
"962",0.275,117,30,24,0,0.985913796431316,0.469547099268794,1.30918617212862,0,9.80069539719483,1,3.04636575302435,9.80069539719483,6.74690079253028,0.527466896911071,7.71749033586361,2,2.18691895151714
"963",0.275,77,29,4,0,1.66372452442586,1.01684719361551,1.93670476742293,1.26394620003607,8.08155276761878,1,2.32039435644414,8.08155276761878,5.98789865730251,0.364369167353594,5.86946410855029,2,0.748704761991285
"964",0.275,42,22,9,0,0.765756901173085,0.687205925574018,1.81682104923014,0.744276844725229,10.4239205476348,1,3.86481431791274,10.4239205476348,7.69413517809189,0.375759632768874,8.93676269718136,2,3.24455525100621
"965",0.275,19,7,5,0,0.273933994830158,1.74895825117797,1.96783308620466,0.204588430362909,8.96991361115663,1,2.81520474628728,8.96991361115663,5.68752983971469,0.542389377034013,6.66008854838169,2,1.62594636965776
"966",0.275,62,32,7,0,0.353598817699167,0,2.18417628448649,0.24626332715597,7.67762389521637,1,2.23176211494869,7.67762389521637,5.91550663051042,0.224132597407283,6.16633975408638,2,1.34227686536886
"967",0.275,108,31,19,0,0.0966306396311838,0,1.43543500403798,0.0671988243864577,10.6211782681719,1,3.94220405452909,10.6211782681719,6.93598957549259,0.475612106441795,9.12400577950019,2,3.79534315056486
"968",0.275,68,30,6,0,1.07645557791593,0.648421437045102,2.12182870354329,1.05522200361945,10.5885533398225,1,4.1495861612233,10.5885533398225,9.0238570686792,0.128725694090047,9.5947143246075,3,2.44345200923208
"969",0.275,102,28,13,0,1.2704634447749,1.23859219005456,1.768341801986,0.572810172285367,9.63137207757088,1,4.00342516788076,9.63137207757088,5.74186371945879,0.874131953283059,6.8767819876956,2.5,2.15123684186296
"970",0.275,50,25,6,0,0.944637179087555,1.68350495215229,1.26629733746712,0.919957173088816,7.88118890333861,1,1.98518089123548,7.62995949016067,2,1.00313683527556,5.37364832172249,2,0.905487650131854
"971",0.275,65,30,10,0,0.455343974785243,0.68572985579254,1.88889260431082,0.225194969135906,9.3421007925851,1,2.76846750766112,9.3421007925851,6.04700078385263,0.655956047253092,7.81181567991422,2,2.53821817219318
"972",0.275,69,30,11,0,0.311053278752099,0.492597891018485,1.97322248018648,0.255656553653807,8.23167147591498,1,2.72806274090822,7.99677559407472,5.41227526649945,0.281232129633547,6.32646697007478,2,1.42136741096183
"973",0.275,108,32,15,0,1.58096423687328,0,1.539387182861,0.916348101823289,8.91700052994468,1,3.08964830682769,8.91700052994468,4.14962121212121,0.678562805468436,8.06489723132599,2.33333333333333,2.75302463770501
"974",0.275,56,31,3,0,0.2406675000159,0,2.20383998022752,0.198958072496142,8.79680048137442,1,3.54410290247464,8.56083277842939,4.63790267873039,0.704669020422812,7.13310149280201,2,2.35841091568524
"975",0.275,57,30,8,0,0.13395026355056,0.656713974590221,2.01944441972583,0.0968621730674886,8.59878477265186,1,2.86145166088731,8.51292173691147,2.66666666666667,1.60831005877094,6.69759959363583,2,1.79497256029548
"976",0.275,84,31,9,0,1.29967816535691,0,2.27331598980492,0.991194912426308,7.31629246717299,1,2.33409958412769,7.18488626257496,2,1.56517717514349,5.8018019102927,2,1.30266304417377
"977",0.275,64,28,14,0,0.678025530280889,2.11615780769241e-05,1.50728577815737,0.652267798829004,8.6612539788093,1,3.19123594408434,8.6612539788093,4,1.00508245056186,7.17015863869312,2,2.20764749275759
"978",0.275,63,29,12,0,0.746230872631397,0.873251798966298,2.02896864474139,0.705354220914268,9.00574079092917,1,2.60168511363042,9.00574079092917,3.66666666666667,0.923907053025928,6.27832193726998,2,1.28927199548436
"979",0.275,77,30,10,0,0.719323573127069,0.655391397403922,2.01269937317041,0.462843622449057,9.19763340650742,1,3.23395172900206,9.19763340650742,6.13107984471255,0.565007797783664,7.56672942618091,2,1.93169745968003
"980",0.275,85,31,8,0,0.279438125845563,0,1.70531409446968,0.232703607256873,7.07622324233745,1,2.15039341372331,7.07622324233745,4.61937427614938,0.35878524540733,5.20186791078864,2.5,0.675623433726779
"981",0.275,61,27,11,0,0.652835074041255,1.55076242322972,2.0070905249414,0.51290800575478,8.37144257315602,1,2.407705571201,8.37144257315602,6.77278933476635,0.205623346340521,6.02360635245012,2,0.884595339393398
"982",0.275,69,32,18,0,0.561834092992961,0,1.56587151232114,0.305096737010082,10.0465045238877,1,3.14410948099534,10.0465045238877,6.95651437462208,0.462728900356949,8.08432006236738,2.625,2.38228910148291
"983",0.275,74,29,8,0,0.17439354327882,0.895593050609304,1.83596994547999,0.131699056725037,8.91674505730193,1,3.05052398931112,8.91674505730193,6.636674253977,0.330421947749559,7.11811421001503,2,1.53510560185558
"984",0.275,45,24,6,0,0.789457164937077,0.000204379820014954,2.30922830734872,0.764390694806167,9.08212764059804,1,3.48463278115683,9.08212764059804,6.56369043659308,0.355847197465355,6.93950207099197,2,1.66718777089784
"985",0.275,116,29,24,0,1.05560050592483,0.983228966549202,1.25439695729814,0,9.33302095578388,1,2.52517933587802,9.33302095578388,6.5279578831424,0.549637606308275,7.10506171352075,2,2.08172266637772
"986",0.275,39,19,8,0,1.10701475462911,0.264155766236665,2.49644691032313,1.08268096190805,8.18879286555556,1,2.47222732013945,8.18879286555556,5.18079863189971,0.432410349928629,7.91165551802857,3,1.37664287385756
"987",0.275,100,30,12,0,1.40107349957992,0.690845444728267,1.85146491568881,0.673431394129756,8.21275154532041,1,2.78328257906576,8.21275154532041,5.4933123342201,0.338938001025604,6.15428714357933,2,1.35747370264037
"988",0.275,55,28,11,0,0.256606901326235,1.17931156882262,2.26699284309277,0.200490595969998,8.92146094595996,1,3.07832236570165,8.92146094595996,5.72054499329419,0.606367445923987,7.00959105171743,4,0.946321700597761
"989",0.275,84,31,5,0,0.217565455843533,0,1.85704842168156,0.170275770171292,9.6680292112258,1,3.31056444550441,9.36314489234731,6.87421465810677,0.308061714464961,8.1953899208315,3,2.26411027623385
"990",0.275,80,30,17,0,0.490932973858859,0.690515106989578,1.87478879801776,0.228020615958946,11.1165806718045,1,3.83021660043638,11.1165806718045,8.71114076428525,0.463418506545783,9.87603675442056,3,3.79314804448523
"991",0.275,19,13,2,0,1.16013949907528,1.87744550711955,2.47454383689637,1.12099838061225,8.50035868465002,1,2.99202628897538,8.50035868465002,5.12357780573909,0.56626790392111,6.34661399951201,3,0.919049558129837
"992",0.275,56,32,6,0,1.13874768816654,0,2.23604696503054,1.12567866652324,10.0612478351928,1,4.3985839698007,9.76538845600447,4.06110603886787,0.944861518356332,7.6405557981411,2,2.3062069426178
"993",0.275,32,15,6,0,1.37069636165544,0.718318344066366,1.99981151833619,1.35895215063374,9.03577647070425,1,4.77635109903238,8.85363114785968,3.31221122519635,1.31247879763176,7.68844099464553,2,2.97884495970454
"994",0.275,87,31,8,0,1.59210848971058,0,2.20767722659451,1.05877174970465,8.015514604389,1,3.0522214574131,8.015514604389,4.59119770199642,0.460159890338618,5.51941536180722,2,1.21874660981904
"995",0.275,63,29,7,0,1.05561879323264,0.898832622986367,1.73148353615088,0.782496177637977,7.49013139029268,1,2.55318063406551,7.49013139029268,5.29671598848035,0.323475788223862,5.22000921804447,2,0.729002269887145
"996",0.275,84,30,27,0,0.0780973981084981,0.692550909030595,0.944752443629768,0.0447448632077733,9.9250083120058,1,3.06323752513263,9.9250083120058,6.42181972420764,0.628086995759148,8.0650735437382,2,2.49867331103101
"997",0.275,97,30,6,0,1.6592229497337,0.612118354354563,1.83389040431699,0.992837590853194,9.76328630507735,1,3.27290789946374,9.75752621786876,7.70023184073147,0.255262775382274,7.8290223873941,3,1.44641213084929
"998",0.275,36,23,5,0,1.00811383193654,0.33484938473388,2.02693449693813,0.956840488784221,8.92129030957211,1,3.41392326855815,8.92129030957211,6.47566724908078,0.2158144594552,8,3,1.0722942042817
"999",0.275,17,11,1,0,1.14440386295387,0.950986615422598,2.26972064799344,1.09815008081076,9.28538539433741,1,3.17332801562237,9.28538539433741,6.95409669367284,0.280832230069486,7.85063123705118,2,1.4886136559761
"1000",0.275,27,19,2,0,0.684926060014306,0.714116577322274,2.33380722034759,0.611929653287529,7.65442184395652,1,2.88459419619786,7.65442184395652,4.33295734208368,0.520683981847712,5.31411003789517,2,0.784334832621485
"1001",0.3,57,27,14,0,0.743036879760231,1.44151753269489,1.9058971240716,0.724502684726247,9.76530235484745,1,3.96296303481906,9.64149616741847,5.41029512094792,1.29715059397152,8.17135473032015,2,2.69347694519027
"1002",0.3,72,30,2,0,0.328331684045271,0.669968253732416,2.59697562143554,0.289610553069418,9.00044339757359,1,3.04520172640229,8.96297367750022,6.46653081083238,0.277850348134368,7.64904820247156,3,1.37539344309898
"1003",0.3,16,9,2,0,1.52243696742903,1.48301480045361,2.30939084024384,1.48285074733978,9.39867578206662,1,4.7629630044438,9.39867578206662,5.35895494437433,0.611188200439427,7.2213660292028,2,1.96636388134554
"1004",0.3,65,30,11,0,0.535834233798626,0.435981968330491,2.04559179634278,0.502511980854319,10.3596465824662,1,3.89758331591075,10.3596465824662,8.19233849132793,0.213121772853194,8.51195997729084,3,2.85485393459374
"1005",0.3,88,30,8,0,1.62680913765947,0.629709416551596,1.84219878135121,1.08678459910292,10.442030488742,1,2.85448666377299,10.442030488742,7.06031035750257,0.592423254845707,8.24855194504467,4.66666666666667,0.663420949682457
"1006",0.3,73,30,7,0,1.45269862572021,0.637925496584819,2.11969195663827,1.04145804120611,9.18271486452908,1,2.92538281737583,9.18271486452908,7.01867437075671,0.260930154559489,7.0981153182019,3,1.76844704154991
"1007",0.3,70,30,5,0,0.353065330574279,0.668659876745644,1.88232432261682,0.287226480674561,10.0431208953811,1,4.01832677938649,10.0431208953811,7.08657154615637,0.531523171483414,7.41533414135565,3,1.7241526099583
"1008",0.3,46,23,13,0,0.223703018855463,0.494145076565763,1.99546884858714,0.0982633173682129,11.504369560552,1,3.681256666833,11.504369560552,8.20161364481504,0.513619765648459,8.88031341456984,3,3.14834176052776
"1009",0.3,65,31,12,0,0.513797201273703,0,1.94953453283486,0.45463265272909,9.67917005645327,1,3.61959207452949,9.67917005645327,7.24019378108896,0.260854618801338,7.68635372760755,2,1.69879679066346
"1010",0.3,36,23,7,0,1.21832829300351,1.16716538653026,2.40337247860562,1.1589015718052,8.37108476864422,1,2.51847714294088,8.37108476864422,5.10064731827515,0.476817059781979,6.1086515472913,2,1.33419816718697
"1011",0.3,116,31,22,0,1.06970518842755,0,1.033033470229,0,11.1229959522134,1,4.15626777538443,11.1229959522134,7.47015352338443,0.603839004439778,10.0048668270318,2,4.05910155255307
"1012",0.3,41,23,9,0,0.959578211590396,1.13735119224442,1.76219300812842,0.939152030453665,9.4941503713474,1,2.92342093895657,9.4941503713474,7.07695420842738,0.477203552124163,8.15519678324625,2,1.78444126703414
"1013",0.3,79,28,8,0,0.672836314867978,1.19100862841061,1.69355642294906,0.30758366098561,8.9287531856648,1,2.26825831231412,8.9287531856648,5.89365052701647,0.40530013761476,7.3071075126469,2,1.44116075983411
"1014",0.3,108,32,14,0,1.64352793154108,0,1.81202433767299,0.691863260842229,10.047220650591,1,3.81984566381416,10.047220650591,6.58684890680867,0.670102565739068,7.84733036302329,2,2.02681841977487
"1015",0.3,45,29,8,0,0.760362007805491,0.00785200679331991,2.15388505332518,0.723730916550675,10.077265092708,1,4.1286648705548,9.92903597977412,7.62842440561974,0.336353326244607,7.93731829454494,2,2.71596840824784
"1016",0.3,65,32,4,0,0.220834773686596,0,2.18147401188197,0.194067018187088,8.4772505484773,1,2.47065627187833,7.88741518454628,5.96569636496984,0.248115405207886,6.29626741470836,2,0.858726585815794
"1017",0.3,114,30,21,0,1.12608433022853,0.674964270432529,1.50884202136395,0,11.5976940251569,1,3.9600133239116,11.5976940251569,8.19159821143861,0.39216071713246,9.44407074370481,3,4.09070756440835
"1018",0.3,25,13,8,0,0.852665919519183,1.75617478571005,1.75933243899752,0.812223417520096,9.69058305513601,1,3.27977468270295,9.69058305513601,7.53247633671822,0.212388542258554,7.7566890122384,2,1.3354816872932
"1019",0.3,114,28,23,0,0.991533761188773,1.20467598867452,1.14569969901934,0,14.9879580541485,1,4.54546685411371,14.9879580541485,2,4.83210163578668,13.6901072705602,6,3.23357837112862
"1020",0.3,96,31,11,0,1.60406166228937,0,2.36955051330792,0.692833563397431,8.76836652862916,1,2.71394167336395,8.76836652862916,7.0198317444076,0.21446664468308,6.62686256345539,2,1.21210896469983
"1021",0.3,66,29,14,0,0.461382435485437,0.964710375294727,1.7975091197145,0.406587188246086,11.6227533887223,1,5.00752552633211,11.6227533887223,6.45056041384887,0.726354780606401,10.6158775711246,2,3.62787663933175
"1022",0.3,42,28,5,0,1.01406231143904,0.00238744296217196,2.59021970203027,0.923245858723419,8.86100599717972,1,2.82659375375689,8.86100599717972,5.78310773164774,0.725180190630919,6.8672058776215,3,0.96714483867023
"1023",0.3,92,29,16,0,0.105629386181352,1.03813922901779,1.61901822959515,0.0744193208700187,8.561738068911,1,2.72106307623676,8.561738068911,6.51511927067265,0.283731904849001,8.09384851510211,2,1.9198709700237
"1024",0.3,44,25,7,0,1.11611610848817,1.06785569819692,2.40002337197946,1.08581756111077,8.91428721440529,1,3.70710804190909,8.79916467983712,6.21862901235533,0.21342526725084,8.49554744613882,2,2.40653736855804
"1025",0.3,36,24,4,0,1.05532961613057,0.330892693165882,2.22250477572222,1.02435071997004,10.0546643805973,1,4.30687891899161,10.0546643805973,5.85758164891302,0.699886404263753,7.38574525397407,2.33333333333333,2.01160542689268
"1026",0.3,61,32,14,0,0.69845273194857,0,2.21703211149833,0.532606729387678,8.63668683905821,1,2.83569194414881,8.63668683905821,5.25720566826336,0.661696493337949,6.39167668269231,2,1.13722538009573
"1027",0.3,53,26,19,0,0.463241220518156,1.320354397705,1.55180776683856,0.429879271127021,10.4747822558029,1,4.01270239603581,10.4747822558029,8.41041311164278,0.306239846113378,8.4619192723561,2,3.00848862643927
"1028",0.3,42,25,5,0,0.283562626732381,1.26506972205726,2.04125931345027,0.205515495997823,8.39386647508978,1,2.71060494475727,8.39386647508978,5.66487872285206,0.521960826997406,7.0254247944564,3,1.27009929290679
"1029",0.3,45,26,4,0,1.03183920901425,0.719048780288616,2.17711349636982,0.989910915378621,7.91311999115403,1,2.9200539080551,7.91311999115403,5.57026223222479,0.33649656740823,5.3690097745598,2,0.741708659431578
"1030",0.3,30,17,3,0,1.39269586982106,0.846552561132433,1.77478035209253,1.36209140030439,7.8572819730874,1,2.64856939410893,7.8572819730874,4.66666666666667,0.461873139077686,6.96099948260168,3,0.960692843648171
"1031",0.3,60,28,11,0,0.599043073743896,1.05599625893305,2.07169905222561,0.558963329044983,10.9731302446804,1,3.10370200678571,10.9731302446804,7.92857142857143,0.390658703234824,9.10270877230178,6.00000000000001,0.877343451477922
"1032",0.3,70,31,10,0,1.06415098063285,0,1.73548781560817,1.05420702939337,15.230061997282,1,6.47801415809892,15.2225925396988,12.0403808251097,0.410044647466562,14.480559220557,7.59300291545189,1.9526384330494
"1033",0.3,72,28,6,0,0.783622255222238,1.27907502108941,2.11707861696011,0.761827574090801,9.06738291604093,1,4.29578719362424,9.04326784148858,4.04751498501498,0.756641025328397,7.43021769286335,2,2.16427989155118
"1034",0.3,44,28,2,0,0.813611079034394,1.37063806700747,1.89339152191683,0.761786903224954,8.13536503895451,1,3.56312450497823,8.13536503895451,5.09093736879823,0.462078896087753,7.79481594328534,2,2.17113934287886
"1035",0.3,100,30,26,0,0.0543261982445056,0.682638735611747,0.603513883409961,0.0340398914229603,11.4637555163512,1,4.12346611179004,11.247367348044,5.54166666666667,1.02214348088457,9.50994009504921,3,3.26224743673479
"1036",0.3,21,12,2,0,1.25305454068389,1.22699856760536,2.68796900187142,1.20845431973699,8.42901986041048,1,3.15141785105415,8.42901986041048,5.67674685456001,0.469448599221345,6.59728670750794,2.5,1.43830571290939
"1037",0.3,100,29,11,0,1.74923601999024,1.00679560205438,2.09992863121506,0.94967625713419,8.88092954526896,1,3.30561430358376,8.88092954526896,5.66961980045279,0.610081088930244,6.25760018224741,2,1.33497165980588
"1038",0.3,99,28,9,0,1.69493639835138,1.25971182075401,2.04969165642168,0.691145338027481,8.98990086804137,1,3.20978117755041,8.98990086804137,3.5234375,0.851502087361545,6.89307662476174,2,1.54078656671638
"1039",0.3,70,31,14,0,0.380583774598843,0,2.16419036671258,0.343147939048191,9.47533780252155,1,4.12513746401367,9.47533780252155,6.36683662277891,0.310475216640984,6.92903973836449,2,1.81683732847229
"1040",0.3,55,27,13,0,0.754392610848924,0.974235955046204,2.22956892586215,0.730210595718248,9.5505701761205,1,3.06094161615896,9.5505701761205,6.96818670448267,0.341804349148283,7.31053241077293,2,2.15596060193307
"1041",0.3,67,30,9,0,0.375813884114012,0.686105816793497,2.11411087960745,0.328270753292894,9.55687304952604,1,4.25959109217059,9.55687304952604,4.75555555555556,0.801924383284193,8,2,2.72811931926076
"1042",0.3,63,30,7,0,0.308793881171632,0.661386566115782,1.91080693680583,0.258762511687072,12.0423462803336,1,5.09323225432072,12.0423462803336,9.14730436185108,0.339585272223471,10.19,2,3.80665532114548
"1043",0.3,89,31,23,0,0.675062267533019,0,1.54927538339188,0.646939622162858,13.8333333333333,1,6.38779148283261,13.315733730584,11.0916936837474,0.217354624057846,13.8333333333333,2.5,7.48271690722874
"1044",0.3,115,30,23,0,1.53950094380433,0.691914176110618,1.58019280435225,0.633935088656957,9.80116159836592,1,3.25751463854256,9.78178004731507,5.31819780484901,0.852988839943622,7.85807580035703,2,2.6128797948101
"1045",0.3,49,29,6,0,0.219875685241381,0.948726654535523,2.20478546527178,0.156708720628543,8.5893757079122,1,2.78316279867074,8.5893757079122,6.32167010236174,0.238689113974474,6.32286846715162,2.66666666666667,0.920405899701185
"1046",0.3,66,30,7,0,0.805924916079385,0.692074952306064,2.35425827311582,0.787888652779508,7.50775847828007,1,2.73211779706054,7.50775847828007,5.16131878149179,0.351483083079291,6.33729651864771,2.5,1.09200815893365
"1047",0.3,79,30,4,0,0.764404957921392,0.649985195278455,1.7625897246619,0.743476310835333,8.99221349290871,1,4.12042414917426,8.99221349290871,5.92451333540506,0.497481295880727,7.19399751394366,2,2.09915690712278
"1048",0.3,81,30,14,0,0.988897403093126,0.421848738406339,1.37509993958525,0.578754636326444,9.61693873954429,1,2.66927988575204,9.61693873954429,6.75501543209876,0.3710158409801,7.56928681436305,2,1.87179474525069
"1049",0.3,71,31,14,0,0.782053000273943,0,1.87440379989316,0.595732420326621,7.78893097045491,1,2.48475988858008,7.78893097045491,5.35978019234445,0.241794382985393,5.47460678323869,2,0.842264655293077
