"","con","ext_all","n_basal","ext_big","ext_small","ext_BAS","shan_all","shan_big","shan_small","shan_BAS","rand_shan_36","rand_shan_32","rand_shan_28","rand_shan_24","rand_shan_20","rand_shan_16","rand_shan_12","rand_shan_8","rand_shan_4","rand_ext_36","rand_ext_32","rand_ext_28","rand_ext_24","rand_ext_20","rand_ext_16","rand_ext_12","rand_ext_8","rand_ext_4"
"1043",0.209269254328683,36,6,18,3,0,0.910177152399946,0.346821886412364,1.52273206233273,0.887357410855577,0.816885090721251,1.28270722001369,0.0512405616351743,0.135899861163289,0.813162071967561,0.368745207146484,0.0763817125906701,0.577426378899852,0.322753108359662,18,11,15,10,8,8,3,1,0
"1044",0.209291196544655,28,5,4,13,0,1.26462743467513,1.86274311072319,1.86791883161635,1.24105680621424,1.40040746501438,0.561076062079979,1.53700800719354,0.760274460924965,0.780312847939657,0.580393572393251,0.122827924914665,0.708985400888142,0.506245976810622,11,12,6,7,7,5,5,5,0
"1045",0.209411529661156,25,6,5,7,0,1.1508253461289,1.30199626369801,2.00799571524488,1.12931405834336,1.24018102494057,1.7207775102017,1.42678640309165,1.22943452373805,1.01573255202267,0.932402993456781,0.738736200295774,0.187165399444453,0.00968566989665848,9,5,8,5,8,6,4,4,2
"1046",0.209700338123366,30,5,10,8,0,1.40141896010432,1.68974933431812,1.6590677721567,1.38786465417339,1.44822091812148,1.15478063285917,0.887214275992314,0.46614545566142,1.20481283424247,0.772187860437746,1.09600295036513,0.709706387195882,9.81915088485965e-06,9,13,7,7,11,5,4,4,2
"1047",0.20999009150546,68,4,24,7,0,1.83331688829538,0,1.89263320153243,1.25320645633673,1.84390140217511,1.30699824175608,0.971750787605406,0.670773802401629,0.0261635590202245,1.09697892828778,0.140475300447414,0.645085641039142,0,23,27,21,19,17,13,8,6,3
"1048",0.210188112570904,63,7,23,6,0,1.55048347255586,0,1.83122488816152,1.17966793927682,1.31305366388861,1.168438488933,1.09281735792161,0.704230594580516,0.0524334453417205,0.393440225449848,0.0889442304879782,0.590941451283675,0,19,25,18,18,13,13,8,6,4
"1049",0.210243836161681,24,5,10,3,0,0.824911376185426,1.44122980925112,2.01817605404434,0.787329998745712,1.18294977501046,1.13815095924316,0.90747838932415,0.994605498392633,1.18759447401656,0.921452705037642,0.662313157664319,0.608821801520959,0.392244204737987,8,6,8,5,6,5,4,2,2
"1050",0.210246392362751,15,9,3,4,0,1.79196682583003,1.70343432469959,2.1269746642081,1.77144613182925,1.50623128289773,1.39088514125674,0.85265961888444,1.5784947835454,1.57036195114279,1.06408054965385,1.04650626786932,0.484625176327883,0.00126294230400269,5,7,5,3,3,0,0,0,2
"1051",0.210374546493404,19,6,8,5,0,1.1926669079594,1.02408500033806,2.01556265473079,1.17031171073404,1.54478043359108,1.58975980396911,0.786866787417477,0.715735567629328,1.07696294911621,0.735319127960205,7.21123018711737e-05,0.159679000428306,0.184126517274095,7,8,5,8,5,4,5,2,0
"1052",0.210392246418633,57,6,22,6,0,1.00027186265932,0.693091035669734,2.03082009459249,0.975593922015663,1.4624519648426,1.08643316495316,0.536580167616129,0.856140378985519,0.257547300335764,0.710302103485486,0.337744561586911,0.000198231643202131,0.268305125824627,22,21,21,12,13,10,8,6,2
"1053",0.210675702267326,19,10,8,2,0,1.71412966262618,2.02154867037417,1.69239342493504,1.65282944967202,1.10685624316656,1.17386099341517,0.756995181187361,1.05119103081616,0.995428749863076,1.20013216308727,1.11342698960738,0.528219679163458,0.00540835117878049,11,8,5,2,3,1,4,2,1
"1054",0.210922802449204,24,5,7,10,0,1.3448263596927,1.60331719366908,1.98000766794899,1.32005911592772,0.850722265658558,1.13476891678403,1.20807277888159,0.933307792336544,0.0780483192930242,0.156374835140002,0.119459243201894,0.444258641921967,0.0330398099365688,8,11,7,6,6,4,2,2,2
"1055",0.210927537456155,53,4,22,5,0,1.48667340223155,0.665620270902555,1.54500671790716,1.14068479440166,0.80360790091345,1.36784697350118,0.870704259943365,0.939234997435038,0.647264611156854,1.09794430165869,0.000176272478987197,0,0,22,20,13,16,14,11,8,7,4
"1056",0.210970038175583,19,7,6,7,0,1.8403888497231,1.12223932988895,1.7972866226078,1.83150656751123,1.03706669750284,0.108627861436197,1.03458525835903,0.685085758469009,0.847705765384346,0.127421047066807,0.868977478099437,0.470749208521432,0.100920733619444,7,8,7,6,2,4,3,1,1
"1057",0.211195278353989,27,7,14,5,0,1.16133779115989,0.553101278172661,1.87904034958143,1.12250015256697,1.70252089288124,0.878437373936657,1.42116238764671,0.969258972451135,1.34883398959141,1.34894262300741,0.902469625367849,0.797846109709215,0,8,9,8,8,6,4,4,2,3
"1058",0.211250420240685,47,5,23,4,0,1.21500852063929,0,1.9516850791604,1.10343070791535,1.44612486272074,1.52190809779351,0.745669479498811,1.0301789833609,0.976738548592699,0.502226768558695,0.0645197566939793,0.336169924331087,0,22,17,14,16,11,9,4,3,3
"1059",0.21128786590416,36,5,15,5,0,0.861506827903739,1.27111809911104,1.99590127558488,0.692433894743085,1.42001169035769,0.869065007846355,0.792000552309947,0.596670196706349,1.56920408071699,0.0220198223026361,0.524961026516562,0.156677769605624,0,16,11,9,9,7,9,4,2,3
"1060",0.211602838826366,18,9,5,0,0,1.69657515934588,1.30994838808297,2.33673905379432,1.6571348999436,1.67977825708871,1.03208022172348,1.5898328051277,0.628456346716329,0.777025408447387,1.05275879457926,0.534004991641155,0.205145038075267,0.0280010154052671,6,3,5,7,5,5,5,2,1
"1061",0.211687918077223,20,5,8,4,0,1.18841408853893,1.12980841972681,1.4034645418134,1.17714976090772,0.57539351202849,1.53820019026405,0.226566605706756,1.76252898989745,0.416687684729734,0.0124115595429939,0.357223406542802,1.20163383929803,0.0121673478998895,8,10,10,4,4,6,2,0,1
"1062",0.212105292710476,65,5,23,4,0,0.336926453484569,0,1.29012065143819,0.280061214769752,0.744585662931084,0.495904535775036,0.880948472204525,0.964420990862185,0.4541060368479,0.0676293292273137,0.0307854622637545,0.0145037183360999,0,28,23,17,18,17,11,7,5,3
"1063",0.212201145011932,18,9,9,3,0,1.59885046678904,1.05906453993685,2.3623195487796,1.52727476374488,1.59821379870794,1.03409589847156,1.30064484963409,1.63080066753186,1.708083531929,1.24846101719273,0.690808507308372,0.171512625406023,0.0342293037062357,7,9,6,3,4,3,4,1,0
"1064",0.212592613766901,73,4,20,18,0,1.11923748930086,1.29015655269722,1.50914612023509,1.11244945681182,0.725255648193389,1.06662059540812,1.49734153967982e-12,0.919637111840988,0.286574884191293,0.467768202930497,0.0459723994827122,0,0.00160098977738601,28,23,23,19,17,12,9,7,1
"1065",0.212674744054675,24,4,8,5,0,1.08424268356295,1.96968782007104,1.47395680408702,1.06895879868648,0.845756098521035,0.942085278032151,0.605300926009951,0.532453190777271,0.0478239197170898,0.00385088711917813,0.0736924236684115,0.426552722029527,0.678996534090432,9,7,6,8,3,4,2,3,0
"1066",0.212858356279321,22,8,13,3,0,1.54155386766441,0.9836768670182,2.10782387920584,1.47917757767978,0.79662889134914,0.957544901367611,1.52086999363969,1.27331201449406,1.14602954668332,0.641158239870487,0.922918094549023,0.153315335380664,0.170230785061598,8,9,8,9,4,4,3,3,1
"1067",0.21337270680815,22,6,7,2,0,1.27236378294863,1.54745473071254,2.01882010600136,1.24628541236121,0.889476960235876,0.936565364864985,0.604915487514746,1.5135165842003,0.792700381190537,1.35610695488247,0.0111162572127441,0.142793584709636,0,10,8,7,8,3,3,4,2,3
"1068",0.213400645996444,26,11,13,0,0,1.67810808951448,0.766343438295366,2.11618800775786,1.62130898569857,1.80699713510004,2.05290496914865,1.57955251568197,0.979737413551872,1.32373364220361,1.06508211119123,0.167142518814819,0.0712985018134543,2.10990479876278e-08,11,9,8,9,8,6,3,1,1
"1069",0.213432419556193,3,8,1,0,0,1.68608029462747,1.94870216333072,2.37272737358733,1.65568568443836,1.67301170722574,1.53419439968609,1.31969525302458,1.44444810027319,1.05818282819997,0.694772570849195,1.18208403405309,1.20284856598345,0.497617989889474,1,1,2,0,1,1,0,0,0
