"","Connectance_0.05","Connectance_0.075","Connectance_0.1","Connectance_0.125","Connectance_0.15","Connectance_0.175","Connectance_0.2","Connectance_0.225","Connectance_0.25","Connectance_0.275","Connectance_0.3","Connectance_0.325","Connectance_0.35","Connectance_0.375","Connectance_0.4","Connectance_0.425","Connectance_0.45"
"shannon.52",2.51469488303589,2.6445987105624,2.84847563051038,2.65791932230105,2.49337883798851,2.940415031653,2.5519835487052,2.84869185129609,2.46101455001338,2.97175223888179,2.25952179848846,3.01716641949587,2.71171471776905,2.65417814662215,2.44680761929671,2.67354307912085,2.773432724756
"shannon.53",1.19552273071864,2.34931975968777,2.55252894598287,2.71998494174748,2.73586060232596,2.83447963517768,2.64969596665271,0.721761874597076,2.65812084513904,2.4777818184131,1.89579246910948,2.58586284227704,2.71224232542973,2.64255404155615,2.70368712166123,2.5497452066859,2.99371927659681
"shannon.54",2.39852382310996,2.62393721298961,2.5495981372633,1.94285333836959,2.7463242314323,1.70050874836919,2.77453826255221,2.40317511670464,2.6101138064411,2.3802685150698,0.143674991700831,1.90668932377064,2.67336087449515,1.18809230640501,2.74301829431579,2.56901962328441,2.12119765265979
"shannon.55",2.58732346800534,2.03160930079272,2.41128581929265,2.69373568144447,2.81281835083694,2.84716345060876,2.85904601324028,2.82648134108331,1.8467119967019,2.75806620666195,2.14993055383701,2.49743619573403,1.80242084149417,2.54897988008321,2.74323847510969,2.92645195122574,2.227404611806
"shannon.56",2.30566031679795,2.83939679286412,2.85430673783487,2.67300857156559,2.63523565485482,2.39726947300489,2.7112535066805,2.77835292854584,2.47591570334164,2.14190345529372,2.87771737249327,2.58052921734002,2.43951058786309,2.70840947035842,2.5278584557852,2.78107642207118,2.52673662136028
"shannon.57",2.84367672898944,2.53389303395732,2.4883840631996,2.88570299647439,2.74437706501938,2.81750352759745,2.687400888646,2.5965552068105,0.773137037612881,1.88983101616821,0.782844010160281,2.90035227957485,2.85895741830349,2.80023373161757,1.54393117740179,2.75451484940824,2.89724257626866
"shannon.58",2.9533290956005,2.6199703963242,2.69234219652364,2.82083373902335,2.78969206866165,2.83441228206939,2.70635290254425,2.47148095818069,2.78164741221246,2.92208686256906,2.70138735926207,2.74324464309083,2.72128276938256,2.96568650775605,2.61432182908463,2.87029740566542,0.0939840274379412
"shannon.59",2.31667137233152,2.8039959134291,2.79190271521544,2.92107736599943,2.81325654136036,2.70647937061502,2.56784924856938,2.1911184753456,2.31351975219683,2.50203994449763,2.90722247625953,2.96404573764136,2.72185693923694,2.27978709468831,2.6333137297676,2.86285916466126,2.49430926225765
"shannon.60",2.906743558618,2.52130165371184,2.8024838290925,2.59561184515968,2.82499831879483,2.80061845315619,2.84565880142454,2.82301579374555,2.56358917876801,2.90467114802298,2.72325365674951,1.95041178463374,2.42316903409675,2.27799420203551,2.79749385980104,3.1018184678415,2.69738838154873
"shannon.61",2.79396221547618,2.68169121104227,2.79656112311989,2.62535875362068,2.7284564798085,2.68488446265711,2.94571846699164,2.45624779361466,2.77147289817537,2.37028794683413,2.40692901311699,2.48991264083492,2.30499106104552,2.40954652805603,1.67579210922249,2.71088685902688,2.76297775536649
