"","con","con_1","con_2","con_3","con_4","con_5","con_6","con_7","con_8","con_9","con_10","con_11","con_12","con_13","con_14","con_15","con_16"
"rep_30",0,1.57965317572151,1.20966922316352,1.08583998034773,1.97307536690682,1.01799327982912,1.67864267102053,1.98696261296548,1.60262136378082,1.46093352462937,1.14134265104464,1.7827637543006,1.02283644080605,0.750015362720576,2.68544960921885,1.12009565954271,1.47743070048755
"rep_31",1.4877095990679,1.59225419599663,1.45757821533684,2.19396371705701,2.12314962835899,1.33693210045116,0.943045514980455,1.79143785755721,1.67359458596361,1.81573462221,2.15128479929902,1.81390776847815,1.83216355865439,1.54582652630719,1.34544941261064,1.87397301444819,2.32468269060061
"rep_32",1.61674485997252,1.26211732876775,0.805801154283421,1.20590502249916,2.13479918536229,1.85064043210216,1.52921554728078,1.62952248278913,2.51513979513879,1.22276210982185,2.04177041056965,1.6843489501481,1.10643427651596,0.759882209823034,2.21556792120234,1.55762106947455,1.47357456721063
"rep_33",0.885726928706326,0.949257411447263,1.65859191503233,0.801164524329701,1.98215170608874,1.58570266407341,1.48550125235322,1.61923591295933,1.9412351697733,1.94581388481223,1.96570011216999,1.69689853241703,2.50166520561321,0.630269740913942,0.346134006128259,1.37209510294846,1.79877996481578
"rep_34",1.66175992179538,1.36820318468791,1.36982476405356,1.65231088414869,1.5849858993774,1.39329089076594,1.45036656837645,1.29842707593976,0.812861806049213,1.86965983376798,1.72014645295245,0.919647852781429,1.52741249671558,1.89282436262567,1.58879721097741,1.67368835609347,2.42571299814505
"rep_35",0,1.16943588928467,1.76528596616778,1.36783729730058,1.62518002461776,1.10502622123801,2.03609959963538,1.18564746070528,1.27634101820599,1.52670853725933,0.35361145181079,1.47346735126236,1.48055596309903,1.08522942574594,0.708115454634129,1.23861377311425,1.61008690356726
"rep_36",0.956171067233179,1.7568199876823,1.56409279790583,1.58163443176916,1.14382219013248,1.55439294800568,1.39249957875955,1.27262949122208,1.95994459039807,1.67092812890425,1.6329338108225,1.21921003339681,2.06668613792317,2.0552604164326,1.2688900385207,1.51236590372716,1.76168595575508
"rep_37",0.324356859942261,0.860596908587364,0.315415332356365,1.18064285022763,1.05589852344594,1.71549575320042,1.26898180749213,1.47892881871905,1.30156503067907,2.17748339175399,1.2267077048233,0.988827649375282,1.8150164869805,1.70880422180095,2.35325243787073,0.96002385928678,1.44662350140129
"rep_38",1.33415632250529,1.45915475213716,1.5128141100557,1.19243699206661,2.12761220811115,1.25202447584905,2.14924687965152,1.7349027067716,1.85757127720524,1.60638687038803,1.09381372797594,1.6885191557794,0.313764371727515,1.49060776368952,2.16058133746563,1.85335802233728,2.16727798883875
"rep_39",0.311537843434167,1.45005945824319,1.73722203989854,1.79452726724722,1.72885874904685,1.47866086487226,0.689181648784668,1.53595277862269,2.04139299763968,1.47602757271385,2.03429700074997,1.80899219774829,0.550067648741661,1.41033585510998,1.68048783993312,0.956380239748265,1.17839753392619
