"","con","con_1","con_2","con_3","con_4","con_5","con_6","con_7","con_8","con_9","con_10","con_11","con_12","con_13","con_14","con_15","con_16"
"rep_87",1.51499114902699,1.97514708617456,1.68999579024443,1.91842011471022,1.94526461628058,1.26098497256206,1.99469717395479,1.92627448560966,1.98712807139708,1.83206992543192,1.68580692207196,1.61144534746589,1.85247046876254,1.95120267753137,1.84588030877718,2.01658375984529,0.997513577543383
"rep_88",1.82308228749167,1.89010747564319,1.97171100161461,1.99021906832334,1.16309253533245,1.91722411679835,1.6927900486166,1.91702077537373,1.90946885376687,1.99049453032277,1.49260485427074,1.62230569542463,1.94628155062313,1.48462082290145,0.0549018478578821,1.03870046589161,1.47457431595044
"rep_89",1.92684792927207,1.73477400710741,1.91232606030789,1.6367720834885,2.04362963017313,1.63260846509718,1.97659086093387,1.84006555502926,1.37042716478953,1.61764751262211,0.0725747227026622,1.42791940029839,2.05154710930129,1.4642116590705,2.02521433831598,0.975938452006657,2.00583211191569
"rep_90",1.90456235200675,1.84716419123865,1.80388627268705,1.84470114357286,1.99490007489099,1.98811093801872,1.90297110480143,2.02206123413777,1.87767479713672,1.56246247317515,2.03004257090932,1.97054202818825,0.702154263930471,1.68954601065318,1.41544753529594,1.90864275758651,1.96658840641592
"rep_91",1.38814257325888,1.94099436300043,1.84985312136869,1.4090665544314,1.95066193811842,1.87503484211894,1.90837185860798,1.42408331918347,1.78526862221136,1.81055044067874,1.878165900421,0.101379437444652,1.70561917683961,1.67770166222374,2.04100655504754,1.82709653236162,1.86390722310266
"rep_92",1.98971429521852,1.96145473642608,1.92305846720079,2.01178783599822,1.94827255594438,1.77021349873842,1.85770625407294,2.02964388004059,2.00993169862659,1.71469087982504,0.196827879053198,1.71207119290488,0.0895834920402875,2.05710009487912,1.97894214069154,1.75364843605249,2.04000053509914
"rep_93",1.81944080645676,1.8955771082803,1.87839663662664,2.00175110536538,1.45795162005598,1.87915217109255,1.69752324786241,1.96209655630557,1.89674914949864,2.05359193171633,1.7015844258976,1.53579951168462,1.8979706446041,1.81586092055084,1.58850725986954,2.06340081967402,1.89598963376296
"rep_94",2.01394655910481,1.75861307308901,1.94274338933257,1.9224241765363,1.62837439129969,1.86146467397755,1.34888692033045,1.98621185527339,1.8898521105266,1.41851458217763,1.73680010516623,1.93767997567711,1.36367360238644,0.504179737128221,0.0631786985213589,1.66280643944392,1.81432842263805
"rep_95",1.94647268477014,1.96916147620884,1.98430138994055,1.86043234949676,1.98150720547984,1.71911729408643,1.35586358071221,1.05160316409492,1.89170856758054,0.0803388963966953,1.60016170578318,1.5314730397878,1.84328035262849,1.90107579867074,1.66698362844766,1.7214114564834,1.05180414679545
"rep_96",2.02998279380219,1.99717260029117,1.87525170069213,1.5738818331444,1.34721891826744,1.82535301417137,1.98860642411276,1.79073547394633,0.564319756211899,1.99307156225174,1.51916998843456,1.86795473561966,1.78772248472331,1.79120094600129,2.00580931696879,1.89965367033578,1.69590252024403
